ENTRY            13740   20000328                             00001374000000001 
SUBENT        13740001   20000328                             00001374000100001 
BIB                 13         32                                 1374000100002 
INSTITUTE  (1USALAS,1USAOHO,2AUSIRK)                              1374000100003 
REFERENCE  (J,PR/C,60,064609,1999)                                1374000100004 
AUTHOR     (F.B.BATEMAN,R.C.HAIGHT,M.B.CHADWICK,S.M.STERBENZ,     1374000100005 
           S.M.GRIMES,H.VONACH)                                   1374000100006 
TITLE      Light charged-particle production from neutron         1374000100007 
            bombardment of silicon up to 60 MeV: Role of level    1374000100008 
            densities and isospin                                 1374000100009 
FACILITY   (MESON,1USALAS) WNR at LANSCE.                         1374000100010 
INC-SOURCE (SPALL) Protons on w target.                           1374000100011 
SAMPLE     2 natural silicon foils.                               1374000100012 
           9.78 mg/cm2 sample used for deuteron and most proton   1374000100013 
            data.                                                 1374000100014 
           0.320 mg/cm2 sample used for alpha-particle data and   1374000100015 
            lowest proton energies.                               1374000100016 
METHOD     (EDE)                                                  1374000100017 
DETECTOR   (TELES) Four 3-element  telescopes.                    1374000100018 
           1st element consisted of either a thin-window low-     1374000100019 
            pressure gass proportional counter for alpha          1374000100020 
            detection, or a thin silicon surface barrier detector.1374000100021 
           2nd element consisted of silicon surface barrier E     1374000100022 
            detectors.                                            1374000100023 
           3rd element consisted of CsI(Tl) detectors for higher  1374000100024 
            energy protons and alphas.                            1374000100025 
MONITOR    Silicon detectors calibrated using 228,229Th alpha-    1374000100026 
            particle source.                                      1374000100027 
CORRECTION Corrected for:                                         1374000100028 
           . particles not stopped in silicon detector,           1374000100029 
           . energy loss in detectors,                            1374000100030 
           .ejectile flight time from sample to detector.         1374000100031 
STATUS     Data received by email from R.Haight, 25 February 2000.1374000100032 
           No reply from R. Haight to author proof.               1374000100033 
HISTORY    (20000228C)                                            1374000100034 
ENDBIB              32          0                                 1374000100035 
NOCOMMON             0          0                                 1374000100036 
ENDSUBENT           35          0                                 1374000199999 
SUBENT        13740002   20000228                             00001374000200001 
BIB                  2          3                                 1374000200002 
REACTION   (14-SI-0(N,X)1-H-1,,DA/DE)                             1374000200003 
ERR-ANALYS (ERR-S) Statistical uncertainty.                       1374000200004 
           Systematic uncertainty about 10%.                      1374000200005 
ENDBIB               3          0                                 1374000200006 
NOCOMMON             0          0                                 1374000200007 
DATA                 6       4583                                 1374000200008 
EN-MIN     EN-MAX     ANG        E-MEAN     DATA       ERR-S      1374000200009 
  13.000     15.000     14.750       0.0020     0.0042            1374000500473 
  13.000     15.000     15.250       0.0088     0.0088            1374000500474 
  13.000     15.000     15.750       0.0061     0.0061            1374000500475 
  13.000     15.000     16.250       0.0061     0.0061            1374000500476 
  13.000     15.000     16.750       0.0083     0.0083            1374000500477 
  13.000     15.000     17.750       0.0145     0.0104            1374000500478 
  13.000     15.000     18.250       0.0195     0.0103            1374000500479 
  13.000     15.000     18.750       0.0164     0.0113            1374000500480 
  13.000     15.000     19.250       0.0062     0.0059            1374000500481 
  13.000     15.000     20.750       0.0165     0.0121            1374000500482 
  13.000     15.000     21.250       0.0020     0.0042            1374000500483 
  13.000     15.000     21.750       0.0076     0.0054            1374000500484 
  13.000     15.000     22.250       0.0034     0.0072            1374000500485 
  13.000     15.000     22.750       0.0061     0.0061            1374000500486 
  13.000     15.000     23.250       0.0020     0.0042            1374000500487 
  13.000     15.000     23.750       0.0020     0.0042            1374000500488 
  13.000     15.000     24.250       0.0061     0.0061            1374000500489 
  13.000     15.000     25.250       0.0096     0.0070            1374000500490 
  13.000     15.000     25.750       0.0034     0.0072            1374000500491 
  13.000     15.000     26.750       0.0081     0.0058            1374000500492 
  13.000     15.000     27.250       0.0042     0.0042            1374000500493 
  13.000     15.000     27.750       0.0103     0.0083            1374000500494 
  13.000     15.000     28.250       0.0042     0.0042            1374000500495 
  13.000     15.000     29.750       0.0061     0.0061            1374000500496 
  13.000     15.000     31.250       0.0042     0.0042            1374000500497 
  13.000     15.000     33.250       0.0020     0.0042            1374000500498 
  13.000     15.000     33.750       0.0061     0.0061            1374000500499 
  13.000     15.000     39.250       0.0042     0.0042            1374000500500 
  13.000     15.000     39.750       0.0061     0.0061            1374000500501 
  13.000     15.000     40.250       0.0042     0.0042            1374000500502 
  13.000     15.000     40.750       0.0042     0.0061            1374000500503 
  13.000     15.000     41.250       0.0118     0.0110            1374000500504 
  13.000     15.000     41.750       0.0054     0.0075            1374000500505 
  13.000     15.000     42.250       0.0088     0.0088            1374000500506 
  13.000     15.000     44.250       0.0088     0.0088            1374000500507 
  13.000     15.000     44.750       0.0125     0.0104            1374000500508 
  13.000     15.000     45.250       0.0020     0.0042            1374000500509 
  13.000     15.000     46.750       0.0059     0.0044            1374000500510 
  13.000     15.000     47.250       0.0167     0.0118            1374000500511 
  13.000     15.000     47.750       0.0042     0.0061            1374000500512 
  14.000     16.000      1.250       6.6661     1.8885            1374000500513 
  14.000     16.000      1.750      54.4173     5.5766            1374000500514 
  14.000     16.000      2.250      72.8527     1.7710            1374000500515 
  14.000     16.000      2.750      64.6907     6.7370            1374000500516 
  14.000     16.000      3.250      59.8213     4.0886            1374000500517 
  14.000     16.000      3.750      56.1354     1.8213            1374000500518 
  14.000     16.000      4.250      46.6693     0.6155            1374000500519 
  14.000     16.000      4.750      40.1762     1.0418            1374000500520 
  14.000     16.000      5.250      37.3545     1.6168            1374000500521 
  14.000     16.000      5.750      36.3606     3.3168            1374000500522 
  14.000     16.000      6.250      31.8974     0.4088            1374000500523 
  14.000     16.000      6.750      24.4781     0.1161            1374000500524 
  14.000     16.000      7.250      20.7910     1.3051            1374000500525 
  14.000     16.000      7.750      17.1055     0.0900            1374000500526 
  14.000     16.000      8.250      15.8403     0.0490            1374000500527 
  14.000     16.000      8.750      10.7636     1.1545            1374000500528 
  14.000     16.000      9.250       5.8833     1.5881            1374000500529 
  14.000     16.000      9.750       5.7996     0.1678            1374000500530 
  14.000     16.000     10.250       4.6657     1.6714            1374000500531 
  14.000     16.000     10.750       3.1153     0.0936            1374000500532 
  14.000     16.000     11.250       1.6461     0.2100            1374000500533 
  14.000     16.000     11.750       0.6810     0.0851            1374000500534 
  14.000     16.000     12.250       0.1813     0.0611            1374000500535 
  14.000     16.000     12.750       0.0610     0.0311            1374000500536 
  14.000     16.000     13.250       0.1058     0.0401            1374000500537 
  14.000     16.000     13.750       0.0206     0.0329            1374000500538 
  14.000     16.000     14.250       0.0408     0.0268            1374000500539 
  14.000     16.000     14.750       0.0210     0.0032            1374000500540 
  14.000     16.000     15.250       0.0432     0.0161            1374000500541 
  14.000     16.000     15.750       0.0293     0.0172            1374000500542 
  14.000     16.000     16.250       0.0199     0.0133            1374000500543 
  14.000     16.000     16.750       0.0118     0.0110            1374000500544 
  14.000     16.000     17.750       0.0165     0.0101            1374000500545 
  14.000     16.000     18.250       0.0154     0.0092            1374000500546 
  14.000     16.000     18.750       0.0101     0.0073            1374000500547 
  14.000     16.000     19.250       0.0148     0.0105            1374000500548 
  14.000     16.000     19.750       0.0042     0.0042            1374000500549 
  14.000     16.000     20.250       0.0072     0.0072            1374000500550 
  14.000     16.000     20.750       0.0061     0.0083            1374000500551 
  14.000     16.000     21.750       0.0034     0.0072            1374000500552 
  14.000     16.000     22.250       0.0034     0.0072            1374000500553 
  14.000     16.000     23.750       0.0042     0.0042            1374000500554 
  14.000     16.000     24.250       0.0042     0.0061            1374000500555 
  14.000     16.000     24.750       0.0101     0.0073            1374000500556 
  14.000     16.000     25.250       0.0123     0.0092            1374000500557 
  14.000     16.000     26.250       0.0020     0.0042            1374000500558 
  14.000     16.000     26.750       0.0125     0.0093            1374000500559 
  14.000     16.000     27.250       0.0084     0.0074            1374000500560 
  14.000     16.000     27.750       0.0123     0.0103            1374000500561 
  14.000     16.000     28.250       0.0042     0.0061            1374000500562 
  14.000     16.000     30.250       0.0034     0.0034            1374000500563 
  14.000     16.000     30.750       0.0072     0.0072            1374000500564 
  14.000     16.000     31.250       0.0034     0.0034            1374000500565 
  14.000     16.000     31.750       0.0072     0.0072            1374000500566 
  14.000     16.000     33.250       0.0020     0.0042            1374000500567 
  14.000     16.000     39.250       0.0042     0.0061            1374000500568 
  14.000     16.000     39.750       0.0042     0.0061            1374000500569 
  14.000     16.000     40.250       0.0083     0.0083            1374000500570 
  14.000     16.000     41.250       0.0034     0.0072            1374000500571 
  14.000     16.000     41.750       0.0074     0.0110            1374000500572 
  14.000     16.000     43.250       0.0042     0.0061            1374000500573 
  14.000     16.000     43.750       0.0042     0.0061            1374000500574 
  14.000     16.000     44.250       0.0088     0.0088            1374000500575 
  14.000     16.000     44.750       0.0145     0.0104            1374000500576 
  14.000     16.000     45.250       0.0020     0.0042            1374000500577 
  14.000     16.000     46.250       0.0020     0.0042            1374000500578 
  14.000     16.000     46.750       0.0123     0.0092            1374000500579 
  14.000     16.000     47.250       0.0167     0.0118            1374000500580 
  14.000     16.000     47.750       0.0096     0.0070            1374000500581 
  14.000     16.000     48.250       0.0072     0.0072            1374000500582 
  14.000     16.000     48.750       0.0088     0.0088            1374000500583 
  16.000     18.000      1.250       5.0734     0.8234            1374000500584 
  16.000     18.000      1.750      64.7215     3.9350            1374000500585 
  16.000     18.000      2.250      94.3151     6.1455            1374000500586 
  16.000     18.000      2.750      84.4149     5.8394            1374000500587 
  16.000     18.000      3.250      71.2002     0.4316            1374000500588 
  16.000     18.000      3.750      70.4044     1.6003            1374000500589 
  16.000     18.000      4.250      46.6982     3.5263            1374000500590 
  16.000     18.000      4.750      41.0002     1.8381            1374000500591 
  16.000     18.000      5.250      36.1151     1.0874            1374000500592 
  16.000     18.000      5.750      32.2246     1.0293            1374000500593 
  16.000     18.000      6.250      27.3598     0.4337            1374000500594 
  16.000     18.000      6.750      24.5785     0.6117            1374000500595 
  16.000     18.000      7.250      19.4437     0.3563            1374000500596 
  16.000     18.000      7.750      17.7134     0.5306            1374000500597 
  16.000     18.000      8.250      17.3213     0.1102            1374000500598 
  16.000     18.000      8.750      12.9488     0.4800            1374000500599 
  16.000     18.000      9.250       8.1666     1.2907            1374000500600 
  16.000     18.000      9.750       6.7342     1.3120            1374000500601 
  16.000     18.000     10.250       7.7633     0.6597            1374000500602 
